# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:01
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.119204547256231,NA
NA,0.687486998038366
0.234052065759897,0.827564326813444
NA,0.227556159254164
0.315200581215322,0.753321462543681
NA,0.30566760385409
0.0598151320591569,0.620719904778525
0.565296916523948,0.610737144947052
0.453649723902345,0.896721960511059
0.480101611465216,0.0802321771625429
0.763982045231387,0.385631499113515
NA,0.776065934915096
0.911580527434126,0.496946059167385
NA,0.498044384410605
0.294352852506563,0.379742799792439
NA,NA
0.823814953211695,0.541961358627304
0.78736306913197,NA
0.519375641597435,0.19042741926387
0.34046213910915,0.916451272787526
0.847107298439369,NA
0.33532196492888,NA
NA,NA
NA,0.471608526073396
0.4687574878335,NA
0.997960666660219,NA
0.985531617188826,NA
0.750611466355622,0.684189662337303
0.197802235139534,0.278007302898914
0.774643705692142,0.619829102652147
NA,0.200192407006398
NA,NA
0.862795693334192,0.653461272129789
