# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:00
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.151653597364202,0.750748787540942
0.690994356991723,0.509891325840726
0.184013940393925,0.344117671949789
0.279055708786473,0.872046278556809
NA,0.847078560851514
0.709367814939469,0.627298904582858
0.614956465316936,0.80501241912134
0.447363068349659,0.00369452405720949
0.317795434268191,NA
0.770713018020615,0.379424204817042
0.73481512744911,0.761492354329675
0.0600550309754908,0.254638207145035
0.901922021992505,0.392137343529612
0.486160604748875,0.806888891151175
0.360767537495121,0.23171897418797
0.412196924444288,NA
0.964678630465642,0.108729916391894
NA,0.0111325737088919
0.0716244948562235,0.435849438421428
NA,0.759121133713052
0.583145973272622,0.062377356691286
NA,0.451139443321154
0.809892465127632,0.650180550059304
0.103043170878664,NA
0.663084228290245,0.756297776242718
NA,0.813495431328192
0.479649899760261,0.35413702740334
0.0665117476601154,0.433500215411186
0.766281688120216,NA
0.781713731586933,0.60802667750977
0.982084299437702,0.231408030260354
0.210102925309911,0.378601162228733
0.141594130778685,0.406280920142308
0.665595593862236,0.0367314789909869
0.936564433621243,0.976839484181255
0.129186214879155,0.8645296075847
0.429065855452791,0.0391989783383906
NA,0.464123897720128
0.467808814486489,NA
0.453207407379523,0.934037097264081
0.908120488980785,0.140461839968339
0.900990038644522,0.726263226009905
0.175206293351948,NA
0.817348775221035,0.439700833288953
0.339857373619452,0.914178003789857
0.729766560485587,0.107223890721798
0.355495578376576,0.968776563880965
0.719190039439127,0.490676637040451
0.971954324282706,0.850543508073315
NA,0.351634646300226
0.964831648394465,NA
0.908548754639924,0.966880339663476
