# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:02
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.900775401620194,NA
0.311693536583334,0.819783409358934
0.912472627358511,0.69712887937203
0.275370530551299,0.82451636553742
0.0111378743313253,0.39674050360918
0.55933155794628,NA
0.451206211000681,0.627946324413642
NA,0.228652108460665
NA,0.493718591285869
0.0753178687300533,0.151592381997034
NA,NA
0.0896519611123949,NA
0.370671695796773,0.0546801812015474
0.451564095681533,0.0486090399790555
0.0612956613767892,0.198721768334508
0.829060420161113,0.89158421382308
0.330688220448792,0.323849360924214
0.977590431692079,NA
0.938505965517834,NA
NA,0.225433672312647
0.0591818983666599,0.833329032408074
0.723382614552975,0.839364742627367
0.505809167167172,0.322609157534316
0.66910100937821,0.155662642559037
0.574131916742772,NA
0.832100924802944,0.930657183751464
0.518491836730391,0.958593171322718
0.58481948915869,0.996006837580353
0.341051425551996,0.0478692394681275
0.175881375791505,0.910203603096306
0.942638690117747,0.90209117368795
0.408384701004252,0.52458387799561
NA,0.567942030495033
NA,0.197255853330716
NA,0.91285151313059
0.265296559780836,0.891542627010494
0.244183709612116,0.425623463466763
0.985162767814472,0.314337227726355
0.464526407420635,NA
0.0785016308072954,0.339069721056148
NA,0.969214340671897
0.0360438539646566,0.920988035853952
0.222483766032383,0.823557744733989
0.0307831824757159,0.591269626282156
0.830942344851792,0.517672111280262
0.0284624497871846,NA
0.0369700393639505,0.0976845803670585
NA,0.243188973749056
0.178884261520579,0.806613043649122
0.672062990488485,NA
0.772453954210505,0.883368307957426
0.102896638447419,0.101869128644466
0.20514874951914,0.785453432705253
0.141328397672623,0.181609205901623
NA,0.406448328169063
0.690459806006402,0.974395890254527
0.162135114194825,NA
0.983345158630982,NA
0.770995380822569,0.0871543895918876
0.688328504096717,0.152991868788376
0.420478910440579,0.8282031849958
0.499949547462165,0.84501404943876
0.818753660423681,0.224648295668885
0.820351355476305,0.902288576122373
0.884899094235152,0.846602160017937
NA,0.753849123138934
0.153092937543988,0.968023099470884
NA,0.218174897367135
