# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:00
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.437789645278826,NA
0.937904610531405,0.852336887270212
0.0367680785711855,0.779824417317286
0.483959752134979,0.364859924418852
0.404450716916472,0.98314709495753
NA,0.475819178856909
0.429367343196645,0.358548977412283
0.660500014899299,0.774684525560588
0.155910338275135,0.35063607711345
0.669125805376098,0.405131542123854
0.993106272537261,0.720730030909181
0.202998333843425,0.579077023081481
0.299791504163295,0.122196374926716
NA,0.637089458759874
0.0471905565354973,0.960923160426319
0.441198109881952,0.267493390012532
0.0888083968311548,0.315809286665171
0.632798021892086,NA
0.590588161721826,0.225843730615452
0.770225025946274,0.40221357322298
0.736301373457536,NA
0.282786015653983,0.774311800953001
0.965008470695466,0.69142478867434
NA,0.0621198092121631
0.578704815823585,0.873744861688465
0.278435729211196,NA
0.0317388025578111,0.996149610262364
0.298563462682068,0.494557801401243
NA,0.839598938589916
0.180255516432226,0.507846281165257
NA,0.0949796342756599
0.943849377566949,0.611025454243645
0.77599978656508,0.402964205713943
NA,NA
0.525427540298551,0.668751644901931
0.0872213607653975,0.922054359689355
0.886634191032499,0.769013833720237
0.291120271896943,0.373125965474173
0.39868926233612,0.146724363556132
0.196265485137701,0.0674368117470294
0.440043435664847,0.512697080615908
0.233692866750062,0.0598862385377288
0.355756377568468,0.979178529698402
0.557561478344724,NA
0.419976108008996,0.618505327962339
0.995835388079286,0.800758615368977
0.0989360858220607,0.809101886348799
0.154302241280675,0.253626392921433
0.622292914660648,0.225498301209882
NA,0.641879334114492
0.126628872239962,NA
