# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:03
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.992379968985915,0.781828286359087
0.514363054418936,0.839057151926681
0.463651444762945,0.823107071919367
0.625934596871957,0.754334741272032
0.0334604734089226,NA
NA,0.382570641348138
0.17009510518983,0.510155809111893
0.246253953548148,0.484308821382001
0.501457436243072,0.0389814418740571
0.0940783040132374,0.173275433015078
0.884176982799545,0.217862385557964
0.730949153658003,0.645969587611035
0.190173136303201,NA
0.185704478994012,NA
0.452738478081301,NA
0.0228394048754126,0.137030391488224
NA,0.696571756154299
NA,0.974849076243117
0.348395614884794,0.974904036615044
0.132064618868753,0.283801934681833
0.187944989884272,0.933137113461271
0.194197171833366,0.858916652621701
0.858161655254662,0.164598243776709
0.028968041529879,0.477253472432494
0.663284826092422,0.00206150906160474
0.20920354896225,0.627867142669857
0.645034258719534,0.471193559234962
0.491039192304015,0.744462175760418
0.35887502017431,0.310504342662171
0.738600047538057,0.111518544377759
0.321214378112927,0.815958606544882
0.234160108258948,0.369485913543031
0.743447667453438,0.91022926568985
0.882227997295558,NA
0.664943594718352,0.407134900568053
NA,0.79080662317574
0.253211809787899,0.0583047044929117
0.169900284847245,0.205956443445757
NA,NA
0.432512052124366,0.650154249975458
0.842988016549498,0.49639503355138
0.623980470467359,0.288300714688376
0.307248841039836,0.0895876840222627
0.306943135801703,0.784134884597734
0.828059930587187,0.118024568306282
0.693063691724092,0.314565378939733
0.49559186771512,NA
NA,0.431972373044118
0.612646279623732,0.274806269211695
0.973394996486604,NA
0.977045776788145,0.902201695600525
0.791393391788006,0.457884947769344
0.207472983980551,NA
0.90166088566184,0.921685605775565
0.488295422401279,0.635530061088502
0.640333016868681,0.332349911797792
NA,0.765557655598968
0.27307030162774,0.85425986838527
0.29216419137083,0.963018006645143
0.867078433744609,0.560121929971501
0.0658137912396342,0.368745211744681
0.131429308559746,0.175740999169648
0.0484939138405025,0.463118511717767
0.705107905436307,0.340508055640385
0.522747833048925,0.374231598107144
0.490466358140111,0.939320359611884
0.204774628859013,0.0152026196010411
0.878607117570937,0.295038667274639
0.723824079381302,0.00655143870972097
0.886751774931327,0.794618537416682
0.265734752174467,0.603490187553689
0.419384128414094,0.0218506557866931
0.948519918369129,0.756279877852648
0.22217983356677,NA
0.232306774938479,0.154134733369574
0.0697484517004341,0.256796055240557
0.648461125325412,0.147051498293877
0.0125514129176736,0.310712550301105
0.449089826550335,0.732677397783846
0.745180882047862,0.0809581917710602
0.101753182243556,0.647080894559622
0.525489665102214,0.738333964487538
0.260943111032248,0.485953969182447
0.857930513564497,0.181862825294957
NA,0.411264754133299
0.820007617585361,0.255364084849134
0.230021143797785,0.00806546164676547
0.0361279763747007,0.771789888851345
0.150353450095281,0.675707400543615
NA,0.6173884680029
0.811405600747094,0.576250535901636
NA,0.101630356162786
0.222874017199501,0.882691934006289
0.708712325431406,0.0778446097392589
