# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:04
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.98987008119002,0.0955614184495062
0.197676152456552,0.683282740414143
0.457269328413531,0.184131084010005
0.908460166538134,0.519070526584983
0.413157778093591,0.100980951916426
0.153532735770568,0.187871962087229
0.41382226254791,0.396388672525063
0.387271749321371,0.334018241148442
0.297834688331932,0.650219195289537
0.741520304000005,0.784497847314924
0.586906095035374,0.744707248639315
0.413586589042097,0.401423308998346
0.266916777007282,0.691176770720631
0.815382091561332,0.00495263561606407
0.162609006976709,0.295425286982208
0.160973671358079,NA
0.673715129727498,0.653903830097988
0.976533830165863,NA
0.867334318114445,0.614820889895782
0.690723092993721,0.000499184709042311
0.154296219116077,0.521888357587159
0.479247719515115,0.142194122076035
NA,0.130987510550767
0.581110535655171,0.589621535735205
0.840895924484357,0.790665539912879
0.791662440402433,0.563663140172139
0.371470218058676,0.954912045970559
0.596218609018251,0.66285313712433
0.815613942453638,0.493772373069078
NA,0.527220745338127
0.273358079604805,0.0116580275353044
0.878460434032604,0.00856834487058222
0.961657940875739,0.893514499301091
0.806476525962353,0.96326834638603
0.913998820120469,0.821418816922233
0.0102140626404434,0.491484161233529
0.374719545245171,0.652326747775078
0.0502117916475981,0.0668435990810394
0.950089417863637,0.78706195182167
0.321889329468831,0.595902966335416
0.830327468691394,0.887758980272338
0.309962016995996,0.96331574418582
0.825530315749347,0.70326479151845
0.443835727870464,0.77243017219007
0.358410120941699,0.953687747940421
0.286881529260427,0.328663411084563
0.212026097811759,0.804583670338616
0.104519274784252,0.102489196928218
0.49636308895424,0.411423929268494
0.383325406815857,NA
0.481225824216381,0.804266324732453
0.527457515243441,0.432718225056306
0.684763835044578,0.804455202305689
0.754063972039148,0.548003518721089
0.855928285280243,0.454696347471327
0.870801479322836,0.2274720587302
0.305538777494803,0.518685891292989
NA,0.547525575617328
0.0767096458002925,0.823901600204408
0.857636857777834,0.743718373589218
0.419615056365728,0.430650250753388
0.923164343927056,0.154733774252236
0.594324063044041,0.385529794264585
0.718135004863143,0.143233414273709
0.959319520974532,0.336586833931506
0.0768190005328506,0.220305970869958
0.758224899414927,0.692636917578056
0.85083495778963,0.0515248267911375
0.509612369118258,0.288174583110958
0.515231928089634,0.999343920266256
0.834135831799358,0.354131334694102
0.875217001186684,0.114822385134175
0.188461819430813,0.924503619316965
0.175606128759682,0.216035405173898
0.0414760312996805,0.155446838121861
0.310462906258181,0.184620945947245
0.192214238224551,0.273637788835913
0.205329018179327,0.487132970243692
0.312586016021669,0.0749153911601752
0.612429530825466,0.459695382975042
0.501178137492388,0.271211638813838
0.321571370819584,0.255542877828702
0.835311903385445,0.0623139999806881
0.221949515631422,0.29543029027991
0.566320970887318,0.78518729028292
0.681662961607799,0.701282450230792
0.412108006887138,0.27049086173065
NA,NA
0.602349987020716,0.906557900831103
0.222152633359656,0.311329637188464
0.83583656209521,0.792230932507664
0.887187380110845,0.166356721427292
0.288348973728716,0.579302052268758
0.993381643667817,0.904915671097115
0.946529047330841,0.0323980699758977
0.497522139456123,0.716964732855558
0.377302116481587,0.775539945578203
