# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:00
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.316875937394798,0.0129270509351045
0.136387219885364,0.771667709806934
0.176073310896754,0.267615930410102
0.258821656228974,0.336657914565876
0.930811534170061,0.171224617399275
0.929765182547271,0.660036070970818
0.557254456914961,NA
0.509279111167416,0.786316664889455
NA,0.655863468302414
0.617905811406672,0.971738951280713
0.0226242325734347,0.928988421801478
0.699732637731358,0.24056189134717
0.680436368798837,0.739072279073298
NA,0.262195236515254
0.14112586597912,0.0591777490917593
0.839800598565489,0.972012281883508
0.997218786040321,0.952038274845108
0.197962551610544,0.739006007090211
0.468500781804323,0.483707172097638
0.0578310766723007,NA
0.691840205108747,0.71207427768968
0.414374111918733,NA
0.608838401269168,0.801515914965421
0.520428183488548,0.691402428317815
0.906731171766296,0.993916675448418
0.832527111517265,0.105361541965976
NA,0.00740408524870872
0.823755039600655,0.801874582190067
0.257445307914168,0.460861868457869
0.128081352682784,NA
NA,0.807617460610345
0.209128888091072,0.674494793871418
0.543199164094403,0.892612665658817
0.0477311422582716,0.219660527771339
NA,NA
0.778029002714902,0.0790347219444811
0.175675891339779,0.0569270583800972
0.728274585213512,0.164788342313841
0.928768615238369,0.947838804451749
0.565031081438065,0.553512915503234
