# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:02
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.107386664254591,NA
0.240235043456778,0.585315342992544
0.0493390406481922,0.463585498509929
NA,0.636799956904724
0.0810460825450718,0.407291368115693
NA,0.632544794352725
0.296678047860041,0.254770921543241
NA,0.125665782252327
0.539356200257316,0.959304496413097
NA,0.562199598411098
NA,0.500882569234818
NA,0.676050283713266
0.849022461101413,0.110243858769536
0.592684336705133,0.989860726054758
NA,NA
0.948259202996269,0.538125829771161
0.142774737905711,0.525746129453182
0.00304839550517499,0.0625071313697845
NA,0.463138305116445
0.881989006185904,NA
0.363351940410212,0.657335936324671
NA,0.787185447057709
0.7132314494811,NA
NA,0.225514981662855
0.867638179566711,NA
0.288346186978742,NA
0.60968824592419,NA
0.548427812522277,0.413444838719442
NA,0.993170187110081
0.969272670568898,NA
0.958780433516949,0.535002819029614
0.937269797781482,NA
0.798920669127256,0.989093851298094
0.406993025681004,0.589786648983136
0.595770037034526,NA
0.717214672826231,0.600360000971705
0.605069114128128,0.205034475075081
NA,0.762462461367249
0.303347163135186,NA
0.123988240025938,0.165397805627435
NA,0.776328634470701
0.873880881350487,0.603279932402074
0.874588708858937,0.358768681064248
0.45318101788871,0.366438484983519
0.489150617038831,NA
0.124779123114422,0.452467166818678
0.716052946168929,0.145912046311423
0.992414030944929,0.589042865671217
0.662143305875361,NA
0.267508687218651,0.489250879036263
0.0153582538478076,0.841177137335762
0.239281148649752,0.802552191540599
0.278731527738273,0.797990306047723
