# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:00
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.194354366278276,0.527615450089797
NA,0.818393573630601
0.202251423848793,0.832957755541429
0.336556877009571,0.627148853847757
0.327809115871787,0.917935402132571
0.739845684962347,0.246598582249135
0.813619336113334,0.859883254161105
0.417685640277341,0.870868056546897
0.186734484508634,0.518897221889347
0.0327421459369361,0.209091322030872
0.0687461227644235,0.866579717257991
0.678794059436768,0.339914750540629
0.886266801971942,NA
0.58901598257944,0.826815773965791
0.344173665856943,0.895553992129862
0.825672745937482,0.679378430824727
0.143342793220654,0.502118453150615
0.840192665811628,NA
0.29896849906072,0.36147172190249
0.866123961750418,0.466636297758669
0.0388024921994656,0.765456696273759
0.107326244236901,0.464523950591683
0.184299907414243,0.650701808044687
0.695603013271466,0.15401409030892
0.0621441174298525,0.0496834272053093
NA,0.961789835244417
0.859359657857567,0.915057602571324
0.516131370328367,NA
0.630566153209656,0.71921871509403
NA,0.219474886078387
0.984928285004571,0.936023399699479
0.32400669134222,0.362802352756262
0.317586482036859,0.659335926640779
NA,0.270288740517572
0.976603862829506,0.748842438450083
0.204342452343553,0.211541679454967
0.76182743604295,0.106008232338354
0.644840928027406,NA
0.227489482844248,0.063197509618476
0.537086385535076,0.774599530268461
0.988830593181774,0.581471976358443
0.489834476960823,0.184570346260443
0.482931907521561,0.187454950297251
0.201034886529669,0.727964661782607
0.681416145758703,0.510731324320659
0.602492142701522,0.353499651653692
