# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:00
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.0607249939348549,0.947874575853348
0.977552116382867,0.855415587313473
0.983230134937912,0.537456765770912
NA,0.640401928452775
0.888088386040181,NA
0.788917093304917,0.432138224830851
NA,0.133372022304684
0.939962123520672,0.99783947202377
0.730269639287144,NA
0.911317812744528,0.868873160332441
NA,NA
0.772238715318963,0.640098272589967
0.0310295992530882,0.238677212502807
0.923684076406062,0.328773911343887
0.756316799437627,NA
0.0422543091699481,0.715694891288877
0.934316393686458,NA
0.381682965438813,0.565642631147057
0.437178906053305,0.0307591082528234
0.606635030126199,0.934999307384714
0.650734068127349,0.346698847832158
0.527126475004479,0.274227812886238
NA,0.815277752000839
0.274317326955497,0.237239055568352
0.896890729898587,NA
0.335539320949465,0.432018474442884
0.563263127114624,0.642718882765621
0.385060818167403,0.477215796010569
NA,0.562856724951416
0.483525038696826,0.00292066507972777
0.153668738435954,0.292852896731347
NA,0.101505364757031
NA,0.483540130546317
0.12559168599546,NA
0.668022015597671,0.136060224613175
0.0100943674333394,0.44893497065641
