# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:04
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.362555975327268,0.0881283218041062
0.761965153273195,0.330045290058479
0.656753378920257,0.949632298434153
0.888236134313047,NA
0.994292618241161,0.293200290994719
0.455073039280251,0.0448628847952932
0.353716948302463,0.074690786190331
0.722310850862414,0.131211355561391
0.535656144609675,0.448405967326835
0.767134583555162,0.968692084075883
0.481857785722241,0.208152272040024
0.879956127842888,0.222404554020613
0.301531367236748,0.201577342348173
0.780548365553841,0.483474223176017
0.84439625707455,0.918965704971924
NA,NA
0.919254844309762,0.929880128474906
0.159778915345669,NA
0.662874697940424,0.660127209499478
0.770832184469327,NA
0.357038693735376,0.555072707124054
NA,0.402661545202136
0.638587881578133,0.755436856532469
0.269657112192363,0.112051373114809
NA,0.3453088325914
0.265283100306988,0.295965703669935
0.166026159888133,0.297356344060972
0.350696200039238,0.752102068858221
0.903745459625497,NA
0.375818177592009,0.651141176000237
0.463603385956958,0.708566404180601
0.718826643656939,0.539814189542085
0.439084972022101,0.780517393955961
0.877129557775334,0.575396811822429
0.481961063575,0.813724158098921
0.522565180668607,0.145170320291072
NA,NA
0.359283779049292,0.840930001577362
0.153067918960005,0.875095715979114
0.0227618284989148,0.246517775114626
0.170972387306392,0.234726349124685
0.791055941255763,0.430561690591276
0.292229566024616,0.600624473998323
0.864086165558547,0.909684245474637
0.84741392871365,0.737666765693575
0.0522804202046245,0.635897918138653
0.403660307638347,NA
0.0575513818766922,0.509204090340063
0.202606562292203,0.417972003109753
0.304244407452643,0.987792456988245
0.97802417865023,0.417258264264092
0.174612362636253,0.0706023266538978
0.997333307517692,0.701723773265257
NA,0.683535347925499
NA,0.859904152341187
0.121250947238877,0.720232773339376
0.266187270637602,0.550115944584832
0.0858277836814523,0.27510782959871
0.540889194700867,0.0138724921271205
0.613591641653329,0.423069709911942
NA,0.0885950291994959
0.665393392555416,0.273763858480379
0.123313661897555,0.852662042714655
0.39490958978422,0.00257812044583261
0.257922288030386,0.341416715411469
0.811454081907868,0.685248681809753
0.288966697175056,0.79680124646984
0.476246746024117,0.55702062882483
0.00157142663374543,0.640493721934035
0.496980146737769,NA
0.015247062779963,0.693157849833369
0.25784606509842,0.266635076375678
0.45840681088157,0.0190263069234788
0.517554480815306,NA
0.0614906023256481,0.649128090823069
0.245050313649699,0.021065620938316
0.101227132370695,0.990688642254099
0.789148254087195,0.649651505053043
NA,0.477362831821665
0.380887301871553,0.289880516240373
0.651907868916169,0.011534261982888
0.141469480004162,0.204172880854458
0.259106751764193,0.592699888627976
0.966029199771583,0.424484164454043
0.120205349521711,0.706000152043998
NA,0.23242151690647
0.200130433775485,0.877422274788842
0.327490290859714,0.683627900667489
0.619408757658675,0.473156841238961
0.795491512166336,0.0117376216221601
0.75420981599018,0.0657911070156842
