# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:02
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.0642877125646919,0.111798122758046
NA,0.702720295405015
0.595031225355342,0.67097699875012
0.528198580024764,0.231055884854868
0.997264702338725,0.714674696559086
0.907187116332352,0.750599935185164
0.0203747139312327,0.74841739423573
0.598394151777029,NA
0.770368994446471,0.746851176256314
0.265574675984681,0.526275338605046
0.266129876021296,0.653460976667702
0.000763989519327879,0.84958814503625
0.180837545078248,0.218696521827951
0.182722598081455,0.376259007956833
0.888753521256149,NA
0.680673652328551,0.771261691814288
0.804539208067581,0.2297467822209
0.333247467409819,0.202569905202836
NA,0.690388886025175
0.270773995667696,0.397040964802727
0.917421841993928,0.116327031282708
0.911933114286512,0.0251838476397097
0.319484513951465,0.795590705703944
0.698717207415029,0.23968041408807
0.90121814282611,0.465486546279863
0.41487874998711,0.760781919350848
0.76601950568147,0.274323898833245
0.554742303676903,0.820009225280955
0.676125902216882,0.90001303027384
0.593771256972104,0.696624116040766
0.134673027554527,0.0549616329371929
0.0421378235332668,NA
NA,0.441354858921841
0.0778225350659341,0.403836649376899
0.697562735294923,0.0716126663610339
0.341996085597202,0.312550104223192
0.264322351198643,0.424225955968723
0.0383988439571112,NA
0.493753056507558,0.678934134775773
0.498246740782633,0.00631019379943609
0.157650218578056,0.606689620995894
0.326570894336328,0.621009501395747
0.216798571171239,0.0752824218943715
0.202564792707562,0.688285060226917
0.318486800184473,NA
0.546533472137526,0.0854431965854019
0.188545419368893,0.310249748406932
0.182421016506851,0.208449765108526
NA,0.371430071303621
0.440090797841549,0.135726444190368
NA,0.909388667205349
0.698981244582683,NA
0.392075811512768,0.808157769031823
0.347687023924664,0.455657719401643
0.0544449910521507,0.556733792182058
0.55925978673622,0.781435130164027
0.635527135105804,0.0318876090459526
0.283795732306316,0.180533544160426
0.952640909934416,0.343948355643079
0.547243555774912,0.322579329367727
NA,0.0816187276504934
