# Simulated random data file for batch processing 
# timestamp: 2018-03-28 15:50:02
# Adrian Wiegman 
# ------------------------------- 
"varX","varY"
0.468650410883129,NA
NA,0.613171529956162
NA,NA
NA,NA
0.912923231720924,NA
0.180833155754954,0.801374877337366
NA,NA
0.447348189307377,0.970284839393571
0.396938873687759,0.68785203085281
0.270206806017086,NA
NA,NA
NA,0.0086300082039088
0.167771862121299,NA
0.338501238962635,0.101125304354355
NA,0.905412013875321
NA,0.666893160901964
0.683808359317482,0.618087339913473
