# Summary stats for batch processing of regression models
# timestamp: 2018-03-28 15:49:55
# Adrian Wiegman
# ------------------------

# ERRORS 
# unable to perform regression on filerandomXY082.csv
# ------------------------------------

"ID","fileName","slope","pVal","r2","RAWnrow","CLEANnrow"
1,"randomXY001.csv",0.0884832524455852,0.419451683856738,0.00777603713230965,100,86
2,"randomXY002.csv",0.111060050894465,0.443866744506488,0.0155105479340022,45,40
3,"randomXY003.csv",0.0780481183623057,0.401176966525085,0.00767295401094518,96,94
4,"randomXY004.csv",-0.178181488237341,0.358007128312074,0.0403604918714073,35,23
5,"randomXY005.csv",-0.41051464914524,0.218386116937467,0.283689258019741,23,7
6,"randomXY006.csv",-0.0505042964268613,0.714940760206647,0.00231707966950102,77,60
7,"randomXY007.csv",-0.0516248106756378,0.609885830611005,0.0036858727445618,89,73
8,"randomXY008.csv",0.178671850936453,0.110937331737985,0.0326665282965622,97,79
9,"randomXY009.csv",0.0155999777596823,0.873754269791162,0.000373942597077497,89,70
10,"randomXY010.csv",0.0375960451989628,0.761126687731613,0.00157847053573646,85,61
11,"randomXY011.csv",-0.148493753107824,0.237000384021407,0.0193666221270081,91,74
12,"randomXY012.csv",0.0766712001306034,0.752117063339137,0.00568200530626764,27,20
13,"randomXY013.csv",-0.225699436455746,0.0333931894809937,0.058933641460694,91,77
14,"randomXY014.csv",-0.098842766028786,0.508461885612995,0.0133613776297485,46,35
15,"randomXY015.csv",-0.119660334093279,0.795140777012126,0.0188892543091985,17,6
16,"randomXY016.csv",0.0345139590191611,0.878910943499809,0.0011312404602626,40,23
17,"randomXY017.csv",-0.0716531551110039,0.677783616939301,0.00459249637010113,48,40
18,"randomXY018.csv",0.00812427031035455,0.937776773849646,6.88559708215187e-05,99,91
19,"randomXY019.csv",0.106987314640062,0.332088617841211,0.0112028107012882,97,86
20,"randomXY020.csv",0.285553113107994,0.507359758685218,0.0651704260209545,23,9
21,"randomXY021.csv",-0.0495213236438019,0.721700211513019,0.00356704181739726,52,38
22,"randomXY022.csv",-0.683194633422372,0.303100650332634,0.485668703566798,18,4
23,"randomXY023.csv",-0.161172750427938,0.170926029585195,0.0364412819979836,66,53
24,"randomXY024.csv",-0.0808543257799059,0.48985685155383,0.00736536325586398,88,67
25,"randomXY025.csv",-0.14442698385261,0.505078987663947,0.0508246379997711,26,11
26,"randomXY026.csv",0.282211277498117,0.0427157357668369,0.053627884483472,100,77
27,"randomXY027.csv",0.0757122470822464,0.51130602957569,0.00527907282418533,99,84
28,"randomXY028.csv",-0.708341715282084,0.0498537008076016,0.362853022661879,26,11
29,"randomXY029.csv",0.127669796007001,0.307669837888583,0.0162539941192364,77,66
30,"randomXY030.csv",0.155253444461846,0.256387534198641,0.0194736189259504,81,68
31,"randomXY031.csv",-0.101414617225432,0.34491707043315,0.0135265518791835,76,68
32,"randomXY032.csv",0.491691376658604,0.0111018201469316,0.223335718519169,42,28
33,"randomXY033.csv",0.394785108319261,0.105521074763355,0.155382493829516,29,18
34,"randomXY034.csv",-0.0427325982702108,0.826687932696899,0.00174145127525811,44,30
35,"randomXY035.csv",0.115419856520695,0.369356369176898,0.0149485295944576,62,56
36,"randomXY036.csv",0.266148971989256,0.393901069235911,0.0735373654359256,22,12
37,"randomXY037.csv",0.0255869948793459,0.857612552206108,0.000491306375410379,72,68
38,"randomXY038.csv",0.268410569788983,0.0367764769579252,0.0768884462092458,62,57
39,"randomXY039.csv",-0.0233906619248657,0.829012381413184,0.000661357909819519,91,73
40,"randomXY040.csv",0.00660251860438043,0.974153646437165,5.38122945032242e-05,34,22
41,"randomXY041.csv",-0.0134996371090884,0.931260290625227,0.000203813955234064,47,39
42,"randomXY042.csv",0.216002759189456,0.206101834457835,0.0386983015433501,59,43
43,"randomXY043.csv",-0.198848564791873,0.462397209760736,0.0287596044898692,32,21
44,"randomXY044.csv",0.0769268276693827,0.467143781928222,0.00646627140280043,96,84
45,"randomXY045.csv",-0.0481169977466167,0.757849629633517,0.00204193001096213,55,49
46,"randomXY046.csv",-0.0298357088427694,0.86123240091739,0.000969469634667037,50,34
47,"randomXY047.csv",0.0763479417051161,0.583739681943107,0.00520752849429864,79,60
48,"randomXY048.csv",-0.00190348708000921,0.98995185271905,3.33884633221045e-06,54,50
49,"randomXY049.csv",-0.342718688915185,0.203367737089878,0.142582576892036,23,13
50,"randomXY050.csv",-0.00369830886779376,0.972586976251141,1.38110963646593e-05,100,88
51,"randomXY051.csv",0.351221517100874,0.0365999240150562,0.122238391787859,46,36
52,"randomXY052.csv",-0.096670950969461,0.519988974454728,0.00756564562754148,61,57
53,"randomXY053.csv",0.235624482890392,0.27405236475069,0.0594807306868465,39,22
54,"randomXY054.csv",-0.0509914357260369,0.715403422143678,0.00226980520701411,67,61
55,"randomXY055.csv",-0.298137365148446,0.118914131959085,0.106885763293795,38,24
56,"randomXY056.csv",-0.0138084518466815,0.928301037947608,0.000215873972936231,44,40
57,"randomXY057.csv",-0.0418757378446312,0.817110407080955,0.00187453047821141,43,31
58,"randomXY058.csv",0.0412706167832486,0.78518704709426,0.00159630917091781,74,49
59,"randomXY059.csv",-0.143435141349765,0.644156149094079,0.016908663449084,30,15
60,"randomXY060.csv",-0.00114103409164453,0.992197273467344,1.53014380713212e-06,71,65
61,"randomXY061.csv",0.227842434644213,0.190509815529299,0.07330764472231,35,25
62,"randomXY062.csv",0.042892662982866,0.828099661418994,0.00303568617037911,33,18
63,"randomXY063.csv",-0.203883197601288,0.273123741565843,0.0362732156547682,49,35
64,"randomXY064.csv",0.124082222977794,0.726623464046093,0.0218878560232227,16,8
65,"randomXY065.csv",0.0436103042284263,0.820795413686098,0.00162742566041606,46,34
66,"randomXY066.csv",0.0417414463483739,0.859502061087919,0.00118142316933983,49,29
67,"randomXY067.csv",-0.34949115249178,0.15006176703857,0.0960706415912399,37,23
68,"randomXY068.csv",0.0977896852124808,0.446511475840819,0.0121249207167965,60,50
69,"randomXY069.csv",-0.0389871822575773,0.774073390423792,0.00136097874297062,82,63
70,"randomXY070.csv",-0.112748722662776,0.33146680543013,0.0127497267855573,84,76
71,"randomXY071.csv",-0.198573587712963,0.0771402829502973,0.0416127736734436,88,76
72,"randomXY072.csv",-0.0643583443004673,0.53534807756615,0.00567595027013259,76,70
73,"randomXY073.csv",0.286931182429057,0.287224927604113,0.0564019147669448,40,22
74,"randomXY074.csv",-0.156715930830697,0.262639086378649,0.0250289609783883,70,52
75,"randomXY075.csv",-0.211896554500407,0.543429174006158,0.0479217986668538,17,10
76,"randomXY076.csv",0.00216171409751724,0.986638471278564,6.16359117031243e-06,64,48
77,"randomXY077.csv",0.0476700903883925,0.691903010846823,0.00250928938261843,82,65
78,"randomXY078.csv",0.0694460124651937,0.500347558929966,0.00542463181517489,92,86
79,"randomXY079.csv",-0.354009935866754,0.645867426937495,0.0579553068275991,18,6
80,"randomXY080.csv",0.149604478060273,0.432776914628907,0.0199703587367501,44,33
81,"randomXY081.csv",0.109308798512781,0.464293284809802,0.0149702612990282,50,38
82,"randomXY082.csv",NA,NA,NA,15,1
83,"randomXY083.csv",NA,NA,NA,NA,NA
84,"randomXY084.csv",NA,NA,NA,NA,NA
85,"randomXY085.csv",NA,NA,NA,NA,NA
86,"randomXY086.csv",NA,NA,NA,NA,NA
87,"randomXY087.csv",NA,NA,NA,NA,NA
88,"randomXY088.csv",NA,NA,NA,NA,NA
89,"randomXY089.csv",NA,NA,NA,NA,NA
90,"randomXY090.csv",NA,NA,NA,NA,NA
91,"randomXY091.csv",NA,NA,NA,NA,NA
92,"randomXY092.csv",NA,NA,NA,NA,NA
93,"randomXY093.csv",NA,NA,NA,NA,NA
94,"randomXY094.csv",NA,NA,NA,NA,NA
95,"randomXY095.csv",NA,NA,NA,NA,NA
96,"randomXY096.csv",NA,NA,NA,NA,NA
97,"randomXY097.csv",NA,NA,NA,NA,NA
98,"randomXY098.csv",NA,NA,NA,NA,NA
99,"randomXY099.csv",NA,NA,NA,NA,NA
100,"randomXY100.csv",NA,NA,NA,NA,NA
"ID","fileName","slope","pVal","r2","RAWnrow","CLEANnrow"
1,"randomXY001.csv",0.0884832524455852,0.419451683856738,0.00777603713230965,100,86
2,"randomXY002.csv",0.111060050894465,0.443866744506488,0.0155105479340022,45,40
3,"randomXY003.csv",0.0780481183623057,0.401176966525085,0.00767295401094518,96,94
4,"randomXY004.csv",-0.178181488237341,0.358007128312074,0.0403604918714073,35,23
5,"randomXY005.csv",-0.41051464914524,0.218386116937467,0.283689258019741,23,7
6,"randomXY006.csv",-0.0505042964268613,0.714940760206647,0.00231707966950102,77,60
7,"randomXY007.csv",-0.0516248106756378,0.609885830611005,0.0036858727445618,89,73
8,"randomXY008.csv",0.178671850936453,0.110937331737985,0.0326665282965622,97,79
9,"randomXY009.csv",0.0155999777596823,0.873754269791162,0.000373942597077497,89,70
10,"randomXY010.csv",0.0375960451989628,0.761126687731613,0.00157847053573646,85,61
11,"randomXY011.csv",-0.148493753107824,0.237000384021407,0.0193666221270081,91,74
12,"randomXY012.csv",0.0766712001306034,0.752117063339137,0.00568200530626764,27,20
13,"randomXY013.csv",-0.225699436455746,0.0333931894809937,0.058933641460694,91,77
14,"randomXY014.csv",-0.098842766028786,0.508461885612995,0.0133613776297485,46,35
15,"randomXY015.csv",-0.119660334093279,0.795140777012126,0.0188892543091985,17,6
16,"randomXY016.csv",0.0345139590191611,0.878910943499809,0.0011312404602626,40,23
17,"randomXY017.csv",-0.0716531551110039,0.677783616939301,0.00459249637010113,48,40
18,"randomXY018.csv",0.00812427031035455,0.937776773849646,6.88559708215187e-05,99,91
19,"randomXY019.csv",0.106987314640062,0.332088617841211,0.0112028107012882,97,86
20,"randomXY020.csv",0.285553113107994,0.507359758685218,0.0651704260209545,23,9
21,"randomXY021.csv",-0.0495213236438019,0.721700211513019,0.00356704181739726,52,38
22,"randomXY022.csv",-0.683194633422372,0.303100650332634,0.485668703566798,18,4
23,"randomXY023.csv",-0.161172750427938,0.170926029585195,0.0364412819979836,66,53
24,"randomXY024.csv",-0.0808543257799059,0.48985685155383,0.00736536325586398,88,67
25,"randomXY025.csv",-0.14442698385261,0.505078987663947,0.0508246379997711,26,11
26,"randomXY026.csv",0.282211277498117,0.0427157357668369,0.053627884483472,100,77
27,"randomXY027.csv",0.0757122470822464,0.51130602957569,0.00527907282418533,99,84
28,"randomXY028.csv",-0.708341715282084,0.0498537008076016,0.362853022661879,26,11
29,"randomXY029.csv",0.127669796007001,0.307669837888583,0.0162539941192364,77,66
30,"randomXY030.csv",0.155253444461846,0.256387534198641,0.0194736189259504,81,68
31,"randomXY031.csv",-0.101414617225432,0.34491707043315,0.0135265518791835,76,68
32,"randomXY032.csv",0.491691376658604,0.0111018201469316,0.223335718519169,42,28
33,"randomXY033.csv",0.394785108319261,0.105521074763355,0.155382493829516,29,18
34,"randomXY034.csv",-0.0427325982702108,0.826687932696899,0.00174145127525811,44,30
35,"randomXY035.csv",0.115419856520695,0.369356369176898,0.0149485295944576,62,56
36,"randomXY036.csv",0.266148971989256,0.393901069235911,0.0735373654359256,22,12
37,"randomXY037.csv",0.0255869948793459,0.857612552206108,0.000491306375410379,72,68
38,"randomXY038.csv",0.268410569788983,0.0367764769579252,0.0768884462092458,62,57
39,"randomXY039.csv",-0.0233906619248657,0.829012381413184,0.000661357909819519,91,73
40,"randomXY040.csv",0.00660251860438043,0.974153646437165,5.38122945032242e-05,34,22
41,"randomXY041.csv",-0.0134996371090884,0.931260290625227,0.000203813955234064,47,39
42,"randomXY042.csv",0.216002759189456,0.206101834457835,0.0386983015433501,59,43
43,"randomXY043.csv",-0.198848564791873,0.462397209760736,0.0287596044898692,32,21
44,"randomXY044.csv",0.0769268276693827,0.467143781928222,0.00646627140280043,96,84
45,"randomXY045.csv",-0.0481169977466167,0.757849629633517,0.00204193001096213,55,49
46,"randomXY046.csv",-0.0298357088427694,0.86123240091739,0.000969469634667037,50,34
47,"randomXY047.csv",0.0763479417051161,0.583739681943107,0.00520752849429864,79,60
48,"randomXY048.csv",-0.00190348708000921,0.98995185271905,3.33884633221045e-06,54,50
49,"randomXY049.csv",-0.342718688915185,0.203367737089878,0.142582576892036,23,13
50,"randomXY050.csv",-0.00369830886779376,0.972586976251141,1.38110963646593e-05,100,88
51,"randomXY051.csv",0.351221517100874,0.0365999240150562,0.122238391787859,46,36
52,"randomXY052.csv",-0.096670950969461,0.519988974454728,0.00756564562754148,61,57
53,"randomXY053.csv",0.235624482890392,0.27405236475069,0.0594807306868465,39,22
54,"randomXY054.csv",-0.0509914357260369,0.715403422143678,0.00226980520701411,67,61
55,"randomXY055.csv",-0.298137365148446,0.118914131959085,0.106885763293795,38,24
56,"randomXY056.csv",-0.0138084518466815,0.928301037947608,0.000215873972936231,44,40
57,"randomXY057.csv",-0.0418757378446312,0.817110407080955,0.00187453047821141,43,31
58,"randomXY058.csv",0.0412706167832486,0.78518704709426,0.00159630917091781,74,49
59,"randomXY059.csv",-0.143435141349765,0.644156149094079,0.016908663449084,30,15
60,"randomXY060.csv",-0.00114103409164453,0.992197273467344,1.53014380713212e-06,71,65
61,"randomXY061.csv",0.227842434644213,0.190509815529299,0.07330764472231,35,25
62,"randomXY062.csv",0.042892662982866,0.828099661418994,0.00303568617037911,33,18
63,"randomXY063.csv",-0.203883197601288,0.273123741565843,0.0362732156547682,49,35
64,"randomXY064.csv",0.124082222977794,0.726623464046093,0.0218878560232227,16,8
65,"randomXY065.csv",0.0436103042284263,0.820795413686098,0.00162742566041606,46,34
66,"randomXY066.csv",0.0417414463483739,0.859502061087919,0.00118142316933983,49,29
67,"randomXY067.csv",-0.34949115249178,0.15006176703857,0.0960706415912399,37,23
68,"randomXY068.csv",0.0977896852124808,0.446511475840819,0.0121249207167965,60,50
69,"randomXY069.csv",-0.0389871822575773,0.774073390423792,0.00136097874297062,82,63
70,"randomXY070.csv",-0.112748722662776,0.33146680543013,0.0127497267855573,84,76
71,"randomXY071.csv",-0.198573587712963,0.0771402829502973,0.0416127736734436,88,76
72,"randomXY072.csv",-0.0643583443004673,0.53534807756615,0.00567595027013259,76,70
73,"randomXY073.csv",0.286931182429057,0.287224927604113,0.0564019147669448,40,22
74,"randomXY074.csv",-0.156715930830697,0.262639086378649,0.0250289609783883,70,52
75,"randomXY075.csv",-0.211896554500407,0.543429174006158,0.0479217986668538,17,10
76,"randomXY076.csv",0.00216171409751724,0.986638471278564,6.16359117031243e-06,64,48
77,"randomXY077.csv",0.0476700903883925,0.691903010846823,0.00250928938261843,82,65
78,"randomXY078.csv",0.0694460124651937,0.500347558929966,0.00542463181517489,92,86
79,"randomXY079.csv",-0.354009935866754,0.645867426937495,0.0579553068275991,18,6
80,"randomXY080.csv",0.149604478060273,0.432776914628907,0.0199703587367501,44,33
81,"randomXY081.csv",0.109308798512781,0.464293284809802,0.0149702612990282,50,38
82,"randomXY082.csv",NA,NA,NA,15,1
83,"randomXY083.csv",NA,NA,NA,NA,NA
84,"randomXY084.csv",NA,NA,NA,NA,NA
85,"randomXY085.csv",NA,NA,NA,NA,NA
86,"randomXY086.csv",NA,NA,NA,NA,NA
87,"randomXY087.csv",NA,NA,NA,NA,NA
88,"randomXY088.csv",NA,NA,NA,NA,NA
89,"randomXY089.csv",NA,NA,NA,NA,NA
90,"randomXY090.csv",NA,NA,NA,NA,NA
91,"randomXY091.csv",NA,NA,NA,NA,NA
92,"randomXY092.csv",NA,NA,NA,NA,NA
93,"randomXY093.csv",NA,NA,NA,NA,NA
94,"randomXY094.csv",NA,NA,NA,NA,NA
95,"randomXY095.csv",NA,NA,NA,NA,NA
96,"randomXY096.csv",NA,NA,NA,NA,NA
97,"randomXY097.csv",NA,NA,NA,NA,NA
98,"randomXY098.csv",NA,NA,NA,NA,NA
99,"randomXY099.csv",NA,NA,NA,NA,NA
100,"randomXY100.csv",NA,NA,NA,NA,NA
