# Summary stats for batch processing of regression models
# timestamp: 2018-03-28 15:49:41
# Adrian Wiegman
# ------------------------

"ID","fileName","slope","pVal","r2","RAWnrow","CLEANnrow"
1,"randomXY001.csv",0.154395028061171,0.167841045793748,0.0207980670528308,98,93
2,"randomXY002.csv",-0.258862886917936,0.0794425021637987,0.064008244815761,55,49
3,"randomXY003.csv",-0.0131095748640261,0.92092450423587,0.000148171002103117,73,69
4,"randomXY004.csv",-0.0342340337704329,0.941987619540948,0.000621766444818023,18,11
5,"randomXY005.csv",-0.0141425026024464,0.895797314033544,0.00018150173582429,99,97
6,"randomXY006.csv",-0.107262308786549,0.337592813063714,0.0143761977383829,71,66
7,"randomXY007.csv",0.217728746630377,0.0829911249526579,0.0492519305557151,66,62
8,"randomXY008.csv",-0.0684064302313185,0.562922363579183,0.00480367537234728,80,72
9,"randomXY009.csv",-0.199919465285242,0.15802670140225,0.0334927176412965,67,61
10,"randomXY010.csv",0.189522331003236,0.120369334004697,0.0384660876326079,81,64
11,"randomXY011.csv",-0.0228436907774625,0.931913448110346,0.000470585931378288,27,18
12,"randomXY012.csv",0.119201979387999,0.699209007240807,0.0128857080069877,27,14
13,"randomXY013.csv",0.471761004509708,0.0665575783160107,0.144839178554682,31,24
14,"randomXY014.csv",0.192902794584146,0.601083483775312,0.0234667405192099,23,14
15,"randomXY015.csv",-0.0186274466008855,0.920440325637121,0.000259057004870392,49,41
16,"randomXY016.csv",-0.299755820153539,0.0478969780702976,0.0775137837693222,59,51
17,"randomXY017.csv",0.219751792578561,0.274289992151318,0.0566110049899993,30,23
18,"randomXY018.csv",0.043956907782095,0.684650658205925,0.00204677540394009,95,83
19,"randomXY019.csv",0.0415492685036802,0.746276576759229,0.00172879743255485,71,63
20,"randomXY020.csv",0.0518733851035265,0.833379915744715,0.00196446430155116,35,25
21,"randomXY021.csv",0.108987845086441,0.528727287170997,0.00999530752176504,42,42
22,"randomXY022.csv",-0.028165949611912,0.915632517542153,0.000640823862264066,25,20
23,"randomXY023.csv",0.270196818380897,0.0534183387988248,0.0561968883315118,75,67
24,"randomXY024.csv",0.196535144943643,0.081431786122516,0.0365659492449858,88,84
25,"randomXY025.csv",-0.29890508348204,0.300776691371741,0.10640281151667,20,12
26,"randomXY026.csv",0.0335929829132846,0.845111595679318,0.000990730681543001,49,41
27,"randomXY027.csv",-0.108088699708649,0.476788116732972,0.0141563698521216,50,38
28,"randomXY028.csv",0.00384196185205879,0.985013490252158,1.23782034177163e-05,35,31
29,"randomXY029.csv",-0.0066450128288439,0.974784690733477,5.12158968173469e-05,24,22
30,"randomXY030.csv",-0.396842889751546,0.0274091764285464,0.194325908413448,34,25
31,"randomXY031.csv",-0.393226482822183,0.170189383330872,0.198051174347749,19,11
32,"randomXY032.csv",-0.262964364869206,0.0435745590169986,0.0493350742466925,97,83
33,"randomXY033.csv",0.102517935179807,0.35793571364838,0.0104432483771496,89,83
34,"randomXY034.csv",0.0466934433787584,0.801021750261077,0.00195221266122575,39,35
35,"randomXY035.csv",-0.137858057198368,0.413684991608554,0.029251808984136,31,25
36,"randomXY036.csv",0.0709191226539145,0.777075570050746,0.00340462442927288,39,26
37,"randomXY037.csv",-0.272689946339392,0.0633080595013469,0.0714701218952724,61,49
38,"randomXY038.csv",-0.0966412624339923,0.52801608486117,0.00727959818481654,67,57
39,"randomXY039.csv",-0.489009976639253,0.0751814504326108,0.174449521407154,27,19
40,"randomXY040.csv",0.282280938569279,0.3882544454555,0.0836798329084433,18,11
41,"randomXY041.csv",-0.0277412352560347,0.864697475110868,0.000866253599007301,45,36
42,"randomXY042.csv",-0.227131416737417,0.563236859462263,0.0434689826719431,18,10
43,"randomXY043.csv",0.0549331361303228,0.861887653144562,0.00317643370467801,19,12
44,"randomXY044.csv",-0.0718854118990949,0.56497165388804,0.0043766297099384,86,78
45,"randomXY045.csv",-0.146828596164916,0.299934503874786,0.0238545421921191,61,47
46,"randomXY046.csv",-0.0387290271286538,0.717889064566267,0.00193176942954398,79,70
47,"randomXY047.csv",-0.0974265912221318,0.63520109442003,0.0165218537054259,28,16
48,"randomXY048.csv",0.133490961370966,0.382186341136919,0.0178064103863122,45,45
49,"randomXY049.csv",0.110401362203935,0.307514890368863,0.0125424169953521,93,85
50,"randomXY050.csv",-0.0485608745647856,0.713635632278762,0.00261145839864225,58,54
51,"randomXY051.csv",0.252342536667733,0.215584747426901,0.0838506419184876,28,20
52,"randomXY052.csv",-0.129019333769972,0.670158864160491,0.0156360720946481,21,14
53,"randomXY053.csv",0.0566457649003702,0.798026810210665,0.00214447273252797,39,33
54,"randomXY054.csv",0.369950630861276,0.130642592479593,0.116113188078146,31,21
55,"randomXY055.csv",0.124515881586334,0.337512597923065,0.0180489490732066,57,53
56,"randomXY056.csv",-0.0703853275621073,0.617051232095723,0.00466240623568532,66,56
57,"randomXY057.csv",0.471011731674342,0.00417281857127486,0.217205048289366,40,36
58,"randomXY058.csv",0.0610223118569732,0.757604743252251,0.00487111349955941,31,22
59,"randomXY059.csv",0.393507636260561,0.0767121237050123,0.194121827230696,29,17
60,"randomXY060.csv",0.122388843623557,0.394031792747092,0.0158382760722246,56,48
61,"randomXY061.csv",0.069311688752109,0.670497422024342,0.00878865582388356,31,23
